questions,variable,mean,var,lower,upper
34,m2_diss,1.6155077316569935,0.01639845222183034,1.5976517483273387,1.6333637149866478
34,m3_diss,1.9186103420248886,0.013729149206254846,1.9022721440273926,1.934948540022384
34,qsampled_diss,1.5724718986065387,0.02152363117311854,1.5520149849042457,1.5929288123088303
34,random_diss,1.793914535491809,0.020972312985149406,1.773721318711734,1.8141077522718838
35,m2_diss,1.599578908902747,0.01502372099578683,1.5824877663210593,1.6166700514844348
35,m3_diss,1.895705099504545,0.012883998706098616,1.8798777687335682,1.9115324302755223
35,qsampled_diss,1.559020621564616,0.01869686400515676,1.5399543081843463,1.5780869349448858
35,random_diss,1.780685408671141,0.02026731670181689,1.7608344964318574,1.800536320910426
36,m2_diss,1.5585933161254237,0.01277294406404176,1.5428343454444096,1.5743522868064384
36,m3_diss,1.8495717199562782,0.011021909913010256,1.8349327415252958,1.8642106983872615
36,qsampled_diss,1.5501382741864997,0.019065034523670674,1.5308851531791487,1.5693913951938507
36,random_diss,1.7620181269342012,0.020525989364649704,1.742040937301331,1.781995316567071
37,m2_diss,1.556586537055457,0.013103707989001243,1.5406248259699653,1.5725482481409487
37,m3_diss,1.8542171194881387,0.010571440699338968,1.8398804117707497,1.868553827205529
37,qsampled_diss,1.5466098106084312,0.018582852336942634,1.5276017183880173,1.565617902828845
37,random_diss,1.7643321021094582,0.020458294444894227,1.7443878821689873,1.7842763220499283
38,m2_diss,1.5493661450869824,0.013051243400737737,1.5334364197761503,1.5652958703978155
38,m3_diss,1.8413917969155849,0.010278446370441233,1.8272551607895369,1.8555284330416328
38,qsampled_diss,1.5438986552263756,0.018172464160531927,1.5251016244325006,1.5626956860202506
38,random_diss,1.7548989696053687,0.019374059818351583,1.7354904388310946,1.774307500379643
39,m2_diss,1.5747421306188605,0.014847276532258015,1.5577516469907744,1.5917326142469452
39,m3_diss,1.8545499322412682,0.011762754380564249,1.8394269703883572,1.8696728940941791
39,qsampled_diss,1.5538795274167996,0.02002736289778106,1.5341464769737505,1.5736125778598486
39,random_diss,1.7541197532617847,0.0180411522215324,1.7353907580843835,1.772848748439186
40,m2_diss,1.5756113526839652,0.014099188921427152,1.5590544381367761,1.5921682672311543
40,m3_diss,1.8646353432802032,0.011857881336100353,1.8494513538637158,1.8798193326966897
40,qsampled_diss,1.5541023388662096,0.01916085552016872,1.53480089533985,1.5734037823925706
40,random_diss,1.7569665537385584,0.01712937242949982,1.7387169655689603,1.7752161419081565
41,m2_diss,1.5784613162088648,0.013650466248736675,1.5621700033059573,1.5947526291117722
41,m3_diss,1.8616703710439466,0.01168282376869639,1.8465988787728587,1.8767418633150346
41,qsampled_diss,1.5498957292127213,0.01798936659551914,1.531193633363249,1.5685978250621928
41,random_diss,1.7492881961295705,0.015537331845383463,1.7319073640756775,1.7666690281834636
42,m2_diss,1.5696826748303991,0.012125357863686138,1.5543283888621933,1.5850369607986055
42,m3_diss,1.8677402489712662,0.01144256056866117,1.8528245382363502,1.8826559597061823
42,qsampled_diss,1.5475760047875091,0.016655785968442038,1.529580463758347,1.5655715458166717
42,random_diss,1.7484360381068413,0.014396333436620215,1.7317055623553763,1.7651665138583064
43,m2_diss,1.5697871434951198,0.010867756507470941,1.5552508965545353,1.5843233904357044
43,m3_diss,1.869352786703483,0.010596732338853998,1.854998939305802,1.883706634101163
43,qsampled_diss,1.5507757616018636,0.01587838261800264,1.5332052068421236,1.5683463163616036
43,random_diss,1.7525130729278922,0.014392255192916842,1.7357849670781302,1.769241178777655
44,m2_diss,1.5705967368140137,0.01066435098770462,1.5561971656825644,1.584996307945463
44,m3_diss,1.870639497166129,0.01056394281331317,1.8563078745677275,1.884971119764532
44,qsampled_diss,1.5545362515616008,0.014981649653517283,1.5374690561567683,1.5716034469664328
44,random_diss,1.7512027568301838,0.013974819152192447,1.7347190287913974,1.7676864848689706
45,m2_diss,1.5754678123189003,0.011487274194817423,1.5605229872419462,1.5904126373958558
45,m3_diss,1.885737818318525,0.009596949753821866,1.872077873250305,1.899397763386745
45,qsampled_diss,1.5390097049354698,0.01591596042328339,1.5214183712110811,1.5566010386598594
45,random_diss,1.765559350940599,0.01454849379653711,1.7487406921848065,1.78237800969639
46,m2_diss,1.5722220351722138,0.011629008777973166,1.5571852951325926,1.587258775211835
46,m3_diss,1.9125242816299775,0.010205427795658606,1.8984379486718908,1.9266106145880646
46,qsampled_diss,1.5314571497067686,0.0159537686414961,1.513844934349983,1.5490693650635547
46,random_diss,1.7770472009588902,0.015423163780599311,1.7597303436804352,1.7943640582373444
47,m2_diss,1.5612968054250096,0.011297794025822573,1.5464757487249627,1.576117862125057
47,m3_diss,1.8943897369103664,0.009414660224659553,1.880860145916706,1.9079193279040267
47,qsampled_diss,1.5346752886745472,0.015003807364347825,1.5175954768267628,1.5517551005223316
47,random_diss,1.771933921980773,0.014793848870216777,1.7549740358810988,1.7888938080804468
48,m2_diss,1.5270344872405284,0.010075136670593883,1.5130383621465948,1.5410306123344615
48,m3_diss,1.8533763856382979,0.008855667794327483,1.8402545981311942,1.866498173145402
48,qsampled_diss,1.5172622696745983,0.014211220212689755,1.500639705167764,1.5338848341814326
48,random_diss,1.7561932473558626,0.014024391692601109,1.7396803090320507,1.772706185679673
49,m2_diss,1.5261691007790321,0.009618658124738418,1.512493714989538,1.5398444865685261
49,m3_diss,1.8514501131564338,0.007419275404450312,1.839439557816927,1.8634606684959416
49,qsampled_diss,1.5192195856096504,0.013935987401126337,1.502758775123168,1.535680396096133
49,random_diss,1.7569300426998367,0.013075546317153812,1.740985492796655,1.7728745926030183
50,m2_diss,1.5239909837730716,0.010498776634592357,1.5097036335575615,1.5382783339885826
50,m3_diss,1.8487226262631637,0.006887886911678258,1.837150175373747,1.8602950771525801
50,qsampled_diss,1.5166843242161252,0.013961582897784845,1.5002084043107744,1.533160244121476
50,random_diss,1.7561780010432468,0.012727609195301744,1.740447021791679,1.7719089802948143
51,m2_diss,1.5211604819979347,0.010118327444559498,1.5071343892210085,1.535186574774861
51,m3_diss,1.8484545759928415,0.006748135666272612,1.8370001258833628,1.8599090261023206
51,qsampled_diss,1.5144092549921562,0.013902466043689493,1.4979682536842875,1.530850256300024
51,random_diss,1.7547975778547957,0.01226811714408998,1.7393531686629542,1.7702419870466373
52,m2_diss,1.5166466578738877,0.009748388357907613,1.5028793585891307,1.5304139571586435
52,m3_diss,1.8405000991612135,0.006723114177123866,1.8290669048167132,1.8519332935057138
52,qsampled_diss,1.5139523630043206,0.013841131531495222,1.4975476687609992,1.5303570572476415
52,random_diss,1.751459186945077,0.011841892011464463,1.7362854381283612,1.766632935761792
53,m2_diss,1.5303904979126246,0.010512656803198083,1.5160937063433886,1.5446872894818597
53,m3_diss,1.855557895797389,0.0070199645008709715,1.8438750189049575,1.867240772689821
53,qsampled_diss,1.509719588084707,0.014511836608730674,1.4929221313031118,1.526517044866303
53,random_diss,1.7678262805599865,0.011873714157385603,1.752632157579614,1.783020403540359
54,m2_diss,1.5346574786349536,0.010123923630246688,1.520627507659283,1.5486874496106247
54,m3_diss,1.8596109633409588,0.006941858997042955,1.8479932612339456,1.871228665447972
54,qsampled_diss,1.5079130414655701,0.013965728125282496,1.491434675871641,1.5243914070594984
54,random_diss,1.7675593632214903,0.011397770018849727,1.7526728740033055,1.7824458524396747
55,m2_diss,1.5193195915971054,0.0088750329569498,1.5061834648673709,1.5324557183268408
55,m3_diss,1.8318710284247786,0.006807797731196258,1.8203660538224051,1.8433760030271524
55,qsampled_diss,1.5054487515357469,0.013330326273287039,1.4893496094974552,1.5215478935740385
55,random_diss,1.7554241764340681,0.011093535552818612,1.740737709488801,1.770110643379336
56,m2_diss,1.5253571175603597,0.008392010071900685,1.5125834579028754,1.538130777217844
56,m3_diss,1.836473183781007,0.0068202157471333605,1.8249577209215202,1.847988646640495
56,qsampled_diss,1.5065478309322151,0.012828105786805603,1.4907548682659078,1.522340793598523
56,random_diss,1.7555906791969884,0.010319421696244934,1.7414258930424475,1.7697554653515293
57,m2_diss,1.538523548167876,0.008391672489365868,1.525750145433807,1.5512969509019452
57,m3_diss,1.8422977956529776,0.006560455585108345,1.8310037551157303,1.853591836190224
57,qsampled_diss,1.5110058888405118,0.011938610910605945,1.495770300082342,1.5262414775986817
57,random_diss,1.7577621631482325,0.01039401155010987,1.7435462768924848,1.7719780494039803
58,m2_diss,1.5344440065595637,0.00794095751118009,1.5220183662274578,1.5468696468916696
58,m3_diss,1.8401604749005047,0.006097869049968455,1.8292718913157318,1.8510490584852786
58,qsampled_diss,1.509364591551736,0.012247410837131668,1.4939332215136267,1.5247959615898456
58,random_diss,1.7540142269833354,0.009923986112551218,1.74012348590112,1.7679049680655508
59,m2_diss,1.5385285904879829,0.00799008833935448,1.5260645706126241,1.550992610363342
59,m3_diss,1.8493559776414807,0.006364882059465017,1.8382315539141758,1.8604804013687857
59,qsampled_diss,1.5112426710108866,0.01204498346231128,1.4959393585250567,1.5265459834967157
59,random_diss,1.7589384793077512,0.009884092168548094,1.7450756863949175,1.772801272220584
60,m2_diss,1.545469565144863,0.008307904706915706,1.5327600759682676,1.5581790543214573
60,m3_diss,1.850574473115079,0.006378840313627705,1.8394378580781596,1.861711088151999
60,qsampled_diss,1.5253664008569183,0.011899631395589515,1.510155704500752,1.5405770972130841
60,random_diss,1.7708183959823094,0.010189655245256021,1.7567429524896894,1.7848938394749307
61,m2_diss,1.5373476625426008,0.008386274858527934,1.52457836847715,1.5501169566080517
61,m3_diss,1.8621171315168272,0.00669161137664396,1.850710755142941,1.8735235078907135
61,qsampled_diss,1.5188548760906846,0.011643294385094724,1.5038089029756188,1.5339008492057509
61,random_diss,1.771982367321726,0.01070822247657464,1.7575532077864517,1.7864115268570004
62,m2_diss,1.527021908165189,0.009516351969005554,1.5134194439967406,1.5406243723336388
62,m3_diss,1.8819418046292793,0.006646883918604486,1.8705736128999195,1.8933099963586395
62,qsampled_diss,1.503338868123342,0.012697715984672833,1.4876263733299016,1.519051362916781
62,random_diss,1.788535498624677,0.010626563778099061,1.774161461277071,1.802909535972283
63,m2_diss,1.5231383161545429,0.009265906293701364,1.5097160361546553,1.5365605961544309
63,m3_diss,1.8897209187596367,0.006819328101205735,1.878206205288929,1.9012356322303434
63,qsampled_diss,1.496650112471676,0.012209062462922962,1.4812429202746857,1.5120573046686663
63,random_diss,1.7857844080029914,0.01069721719099324,1.7713626650974748,1.800206150908508
64,m2_diss,1.5254060111505765,0.008881283898842185,1.512265259158507,1.5385467631426455
64,m3_diss,1.8888479231904198,0.007043798483163497,1.877145230418906,1.9005506159619345
64,qsampled_diss,1.4983479156940547,0.012771313490431336,1.4825899509276408,1.5141058804604686
64,random_diss,1.7868656830527587,0.010146426583677138,1.7728201281715592,1.8009112379339587
65,m2_diss,1.5373533822687548,0.009803876527720719,1.523546956606009,1.5511598079315008
65,m3_diss,1.905917364466472,0.006709079570546759,1.8944961098428155,1.9173386190901276
65,qsampled_diss,1.4974792864489685,0.013918761672307961,1.4810286523900578,1.513929920507879
65,random_diss,1.7993484462351512,0.010091671295502452,1.7853408411079417,1.8133560513623612
66,m2_diss,1.5314298419314554,0.010006707120545374,1.5174813281185742,1.5453783557443361
66,m3_diss,1.9125784412618316,0.006369501595666407,1.9014499812965755,1.9237069012270878
66,qsampled_diss,1.4878893765728656,0.013543615310897601,1.4716619502033579,1.5041168029423733
66,random_diss,1.80338659100143,0.01024216172386552,1.7892749292889052,1.8174982527139543
67,m2_diss,1.533966694656903,0.009716154668644752,1.5202221754604017,1.5477112138534044
67,m3_diss,1.912434912400438,0.006260182402897853,1.901402364134538,1.9234674606663382
67,qsampled_diss,1.4881775150872694,0.013317438382505027,1.4720861573354855,1.5042688728390523
67,random_diss,1.801887583822309,0.009945214207601681,1.7879819940468302,1.8157931735977877
68,m2_diss,1.531073722233439,0.010274485245626984,1.5169398103700968,1.545207634096781
68,m3_diss,1.908792452297011,0.006056070092407169,1.8979412517774923,1.9196436528165302
68,qsampled_diss,1.4860435459956272,0.01318267681349195,1.4700338109381308,1.502053281053123
68,random_diss,1.7965085535595626,0.01005917727273273,1.7825235180549248,1.8104935890642004
69,m2_diss,1.5291083274998085,0.009671923280500816,1.515395128957018,1.542821526042599
69,m3_diss,1.9028638601609627,0.005770835794782727,1.8922712814249494,1.913456438896976
69,qsampled_diss,1.4859602881042773,0.011742626098964556,1.4708502709052087,1.5010703053033445
69,random_diss,1.795335631426058,0.009401570149111506,1.7818154494268623,1.8088558134252533
70,m2_diss,1.539218409112934,0.009469698237467999,1.5256493288195028,1.5527874894063651
70,m3_diss,1.909508180962557,0.005963130900948591,1.8987405660848626,1.9202757958402512
70,qsampled_diss,1.4947483148720369,0.011423423338271371,1.479845082325023,1.509651547419052
70,random_diss,1.7989067109404935,0.0095460025770095,1.7852830722894137,1.8125303495915732
71,m2_diss,1.543766226549873,0.009421238176817242,1.5302319098698791,1.5573005432298666
71,m3_diss,1.9113028450230187,0.005683537686397091,1.9007906910262349,1.9218149990198026
71,qsampled_diss,1.49574564934378,0.011242180139720188,1.4809611162969984,1.5105301823905628
71,random_diss,1.7978391566921317,0.009470642129288189,1.784269400166764,1.8114089132174997
72,m2_diss,1.550680718656389,0.009387114621430924,1.5371709347367593,1.564190502576018
72,m3_diss,1.913971996709862,0.005708969219759133,1.9034363501440825,1.9245076432756416
72,qsampled_diss,1.5033663969812938,0.011298322924544907,1.4885449933663453,1.5181878005962428
72,random_diss,1.8002160516592678,0.009226388955638074,1.786822423984161,1.8136096793343741
73,m2_diss,1.5460539139711094,0.008676266349033608,1.5330657195712973,1.5590421083709218
73,m3_diss,1.8965803145134592,0.0056215259579563154,1.8861256656094816,1.9070349634174368
73,qsampled_diss,1.501187298059121,0.010737242407962116,1.4867385998045923,1.5156359963136496
73,random_diss,1.7883751214014658,0.009231134211231277,1.774978049907922,1.8017721928950097
74,m2_diss,1.547842906067568,0.008639407360059135,1.5348823296096978,1.5608034825254369
74,m3_diss,1.8933471880720345,0.005531360171108248,1.8829767211285582,1.903717655015509
74,qsampled_diss,1.505801443800285,0.010578397077686284,1.4914600198306527,1.520142867769918
74,random_diss,1.7907327602147012,0.009256060469911948,1.7773176132746729,1.8041479071547295
75,m2_diss,1.566498986359797,0.009519626195701352,1.5528941823387876,1.5801037903808062
75,m3_diss,1.9056688607968133,0.0061577675115236105,1.8947269294294573,1.9166107921641697
75,qsampled_diss,1.512031459885512,0.010979063314267724,1.497420962960991,1.5266419568100331
75,random_diss,1.8040943449493378,0.01044042010048327,1.7898467575603134,1.8183419323383623
76,m2_diss,1.5498260695068915,0.008114313315026603,1.5372655318794959,1.5623866071342867
76,m3_diss,1.8891867104709008,0.005336764644771935,1.8790002954226335,1.8993731255191681
76,qsampled_diss,1.5089375794757955,0.009990190558619603,1.4950005817706569,1.5228745771809342
76,random_diss,1.7910516345114789,0.009024499888391383,1.7778053550174713,1.8042979140054864
77,m2_diss,1.5469113081063182,0.007627787411846455,1.5347331493098355,1.5590894669028021
77,m3_diss,1.8857931431046415,0.005290307208684963,1.8756511621997083,1.8959351240095743
77,qsampled_diss,1.5090426766051366,0.010147601298323197,1.4949963086770306,1.5230890445332435
77,random_diss,1.7880616953176716,0.008716026786591813,1.7750437746518306,1.801079615983513
78,m2_diss,1.5566658134704914,0.007465804212196394,1.5446176558475775,1.5687139710934053
78,m3_diss,1.8935732260255451,0.005156526670545025,1.8835603007169008,1.9035861513341903
78,qsampled_diss,1.5122857286233744,0.00985978538561095,1.4984399917693596,1.5261314654773888
78,random_diss,1.7874245913345093,0.008706700947890137,1.774413636888653,1.800435545780366
79,m2_diss,1.542555759200685,0.00740994587095332,1.53055275770709,1.5545587606942806
79,m3_diss,1.8698348153051692,0.004267782612473379,1.8607255471419522,1.8789440834683862
79,qsampled_diss,1.505470022409022,0.009058908780153942,1.4921985140288192,1.5187415307892254
79,random_diss,1.775636287596372,0.008030483147655981,1.7631408008007916,1.7881317743919525
