variable,questions,mean,var,lower,upper
qsampled,21,0.4424987918918601,0.1588999869828964,0.4371070957659436,0.4478904880177766
runif,21,0.5421952239972319,0.15016308182263363,0.5369538510461892,0.5474365969482747
m2,21,0.493140402287283,0.1499273278383414,0.4879031453943303,0.49837765918023574
actual,21,0.37674431355618254,0.1500790828254848,0.3737391371572065,0.37974948995515834
qsampled,22,0.4452790685628742,0.15955315687192176,0.440000534281197,0.4505576028445514
runif,22,0.5406636920929127,0.15053955908284494,0.535536424716747,0.5457909594690785
m2,22,0.49016511402226354,0.14977825512038548,0.4850508278072015,0.4952794002373256
actual,22,0.379500130374933,0.15066531362820496,0.3765583214673702,0.3824419392824956
qsampled,23,0.4490412839110439,0.15960376290703354,0.44387796925233464,0.4542045985697532
runif,23,0.5437696335010203,0.14981232915841916,0.5387672059542584,0.5487720610477819
m2,23,0.4956326612069121,0.15012003715279557,0.49062509891136263,0.5006402235024613
actual,23,0.3826025360206781,0.1511624158578479,0.37972064992680526,0.38548442211455086
qsampled,24,0.4560376573667971,0.16201601968317833,0.4509450129548065,0.46113030177878767
runif,24,0.5477982756156906,0.1515624008226339,0.5428726645989557,0.5527238866324256
m2,24,0.4989338770133024,0.15282392979431458,0.4939878093253726,0.503879944701232
actual,24,0.38592680648877037,0.15410317006042154,0.38307829044714514,0.3887753225303956
qsampled,25,0.4552421114276882,0.15993350870618492,0.4502845415225431,0.46019968133283357
runif,25,0.5430719235010083,0.1508281179773219,0.5382575445657322,0.5478863024362844
m2,25,0.49288394603724245,0.15264924461990734,0.48804058945822754,0.49772730261625736
actual,25,0.384085726017959,0.15177131609979924,0.3813159601340503,0.3868554919018677
qsampled,26,0.4555714125222916,0.15840259214736988,0.4507334469016121,0.4604093781429711
runif,26,0.5434780368603447,0.1492925315777106,0.5387812518967865,0.5481748218239029
m2,26,0.4916469310661388,0.1511961091107253,0.4869202974069551,0.49637356472532257
actual,26,0.3836013113932945,0.15073972913853795,0.3808945801177048,0.38630804266888435
qsampled,27,0.451445376136851,0.15679801951552702,0.4467219626509238,0.4561687896227782
runif,27,0.5400638294248848,0.14901442929122785,0.5354591453301651,0.5446685135196045
m2,27,0.486652830454199,0.14994530190661964,0.4820337863371767,0.4912718745712213
actual,27,0.37733868627799155,0.14828805196509276,0.37470424270172364,0.37997312985425935
qsampled,28,0.45110448299439787,0.15609858791635292,0.446476547073669,0.4557324189151265
runif,28,0.5426493964065383,0.14843495541008117,0.5381364939880307,0.547162298825046
m2,28,0.4853170039468736,0.15004597209681247,0.48077967756277307,0.48985433033097414
actual,28,0.37699511294069643,0.14766457663904903,0.37441358623939364,0.379576639641999
qsampled,29,0.4517345853219552,0.15496342054100307,0.4472037130833238,0.4562654575605865
runif,29,0.5393619981556003,0.14729534319920212,0.5349446490066113,0.5437793473045892
m2,29,0.48212851349563385,0.1484699321293683,0.47769358651141863,0.48656344047984906
actual,29,0.3767296661810383,0.14624284305497146,0.37420528128168434,0.3792540510803924
qsampled,30,0.45150785650201686,0.15570162960901457,0.4470425470093582,0.45597316599467563
runif,30,0.5416391495903181,0.14833290847045746,0.5372807831423676,0.5459975160382688
m2,30,0.4838870211391525,0.149732975038456,0.4795081343897362,0.4882659078885689
actual,30,0.37736482675733035,0.14748935549895104,0.37487231753069683,0.3798573359839639
qsampled,31,0.4518487802809815,0.1555936886188461,0.4474576108961697,0.45623994966579334
runif,31,0.5413217850699311,0.1481147122467415,0.5370374512597493,0.5456061188801131
m2,31,0.48476595416284685,0.14970541498908324,0.4804586756327939,0.4890732326928997
actual,31,0.3771549975469425,0.14774041639739663,0.3747009346488526,0.37960906044503234
qsampled,32,0.4505449160035211,0.15571205454277243,0.4462212648447849,0.4548685671622574
runif,32,0.5432322734744153,0.14807149207006048,0.5390160341387965,0.547448512810034
m2,32,0.4827621303400505,0.14973346891292394,0.4785222951761741,0.4870019655039269
actual,32,0.3756144022263514,0.1476425397764694,0.3731997895995476,0.37802901485315543
qsampled,33,0.44842684556002826,0.15505552076329726,0.4441781983777511,0.45267549274230545
runif,33,0.541434937805857,0.14770717202463704,0.5372881879099914,0.5455816877017227
m2,33,0.48365942510460186,0.14888336769986227,0.47949619761322204,0.4878226525959817
actual,33,0.37365459181944316,0.1469561832632333,0.37128237980501083,0.3760268038338756
qsampled,34,0.44790479198452887,0.15463810582024576,0.44372473353707814,0.4520848504319796
runif,34,0.5408179319886668,0.147660186563327,0.5367332730458338,0.5449025909314995
m2,34,0.48328491433051074,0.14893743954871894,0.47918262738151596,0.4873872012795055
actual,34,0.374095561550818,0.1469625771455687,0.37175844534950075,0.3764326777521352
qsampled,35,0.44954954356640603,0.155055163137893,0.4454240852405319,0.45367500189228016
runif,35,0.5410345567650819,0.14817874548505403,0.5370016141259687,0.5450674994041952
m2,35,0.4860386215379866,0.14948441884953428,0.4819879497807961,0.4900892932951773
actual,35,0.37478046857172415,0.14734285662911378,0.3724740041476337,0.37708693299581447
qsampled,36,0.4479370617634786,0.15404400644762928,0.44388259405823943,0.45199152946871785
runif,36,0.5376808295736021,0.14707594132213736,0.5337191234101227,0.5416425357370814
m2,36,0.4824500752211996,0.14805931734028818,0.47847514678494374,0.48642500365745556
actual,36,0.3716406104731499,0.1454335090671445,0.36938118982378065,0.37390003112251946
qsampled,37,0.4449887640612392,0.15397276456557737,0.44099039028653736,0.4489871378359411
runif,37,0.5389217156465858,0.14696007714247533,0.535015455865757,0.5428279754274147
m2,37,0.48104062013913984,0.14782528348895663,0.4771228784613114,0.4849583618169685
actual,37,0.36937275257088625,0.14534309301982812,0.36714476732973117,0.3716007378120412
qsampled,38,0.4443992853069402,0.1533331309205552,0.4404620793987764,0.44833649121510416
runif,38,0.5374483373830402,0.14662379458121302,0.533598234333997,0.5412984404320832
m2,38,0.4805305611330433,0.14802594769105507,0.4766620927528095,0.48439902951327735
actual,38,0.3672572903733209,0.14470564817597903,0.3650636431195866,0.36945093762705516
qsampled,39,0.442016818452427,0.15345790277868565,0.43812883958506066,0.44590479731979327
runif,39,0.5376243783456193,0.14685948012045907,0.5338209060289222,0.5414278506623159
m2,39,0.4779781463494035,0.14789143096660953,0.4741613343233494,0.4817949583754576
actual,39,0.3656035214049103,0.14466529825508845,0.36343848295896053,0.3677685598508601
qsampled,40,0.43984378330371093,0.15319085247923223,0.43600805662045744,0.4436795099869644
runif,40,0.5356220056172971,0.14654363698483192,0.531870421226971,0.539373590007623
m2,40,0.47555033565447774,0.14751241727811604,0.4717863710812233,0.4793143002277322
actual,40,0.36156586062927576,0.14369452894936433,0.35943524188740833,0.3636964793711431
qsampled,41,0.4361600488601471,0.15122870227636273,0.43239573266034576,0.4399243650599484
runif,41,0.5306573473553425,0.14519531835332666,0.5269688855497892,0.5343458091608961
m2,41,0.47147283007582075,0.14577942640842204,0.4677769565374987,0.47516870361414304
actual,41,0.3556439958043482,0.1414848873988312,0.35355576443687514,0.3577322271718211
qsampled,42,0.4343894208554672,0.15007934127189354,0.43068435084039053,0.4380944908705437
runif,42,0.530618291716605,0.14470708404467414,0.5269801395631659,0.5342564438700439
m2,42,0.4710747228397732,0.1455344357014373,0.46742618508192,0.47472326059762615
actual,42,0.3532927515740549,0.14030017914834836,0.35123818658212624,0.35534731656598373
qsampled,43,0.4340052174819635,0.15106603740557578,0.43033146826150764,0.4376789667024194
runif,43,0.5324611392108645,0.14537191353747494,0.5288572922367488,0.5360649861849799
m2,43,0.4725044496694528,0.14670183821116486,0.4688841554566641,0.47612474388224174
actual,43,0.3520824566264713,0.14097748154616055,0.35004702758522915,0.35411788566771335
qsampled,44,0.43242414720277345,0.15042243870330174,0.4288001319858362,0.43604816241971056
runif,44,0.5294654384840246,0.1447830587884677,0.5259100048727224,0.5330208720953268
m2,44,0.46962923555771474,0.1456441754629163,0.46606324441192754,0.47319522670350206
actual,44,0.34872680631896474,0.1398275580944217,0.3467228637195352,0.3507307489183942
qsampled,45,0.4311738064640829,0.1500305946757407,0.42759495700077144,0.4347526559273942
runif,45,0.5282388556064956,0.1442243262494254,0.5247299411948841,0.5317477700181071
m2,45,0.4663900682733078,0.14537275903526448,0.46286721113030216,0.4699129254163136
actual,45,0.3461684480978099,0.13922736415190076,0.3441911543848949,0.3481457418107248
qsampled,46,0.4280676047222259,0.14817343423690843,0.424549848205915,0.43158536123853675
runif,46,0.5251328092937427,0.1427726801025225,0.5216797569725719,0.5285858616149134
m2,46,0.4627541275085296,0.14369238179772836,0.4592899712418801,0.46621828377517904
actual,46,0.3423890537277655,0.1371511769501974,0.34044800735174335,0.3443301001037877
qsampled,47,0.4267369522449056,0.14736744240577032,0.4232662998429727,0.4302076046468385
runif,47,0.5219112786954019,0.14212352123798405,0.5185029354413799,0.5253196219494238
m2,47,0.4589413444239967,0.1425830716078743,0.4555274952505926,0.4623551935974008
actual,47,0.34070070884569437,0.13602335041982727,0.3387883350541394,0.3426130826372492
qsampled,48,0.427489227760834,0.14786961023142037,0.42404907373306755,0.4309293817886002
runif,48,0.5224679621550351,0.1422176614774759,0.519094194343403,0.5258417299666677
m2,48,0.45824687156775795,0.14265253901778213,0.4548679494878374,0.46162579364767864
actual,48,0.3386299000101698,0.13568167957746832,0.3367399301065304,0.34051986991380906
qsampled,49,0.424074833147158,0.14686730696538006,0.42068152464900416,0.4274681416453115
runif,49,0.51828445348665,0.1415436723927319,0.5149532128270888,0.5216156941462109
m2,49,0.4519090339291517,0.1418055590843927,0.44857471293255585,0.4552433549257476
actual,49,0.3362327960272623,0.13438523013172635,0.3343711695045082,0.3380944225500161
qsampled,50,0.42245524404723617,0.14599302294908445,0.4191060550724119,0.42580443302206067
runif,50,0.5163222510724006,0.1410197733591105,0.5130306013918923,0.5196139007529089
m2,50,0.45148158605790484,0.14149505065256862,0.4481843941389866,0.4547787779768233
actual,50,0.3341332293600776,0.13356619623206228,0.33229593799313145,0.33597052072702366
qsampled,51,0.4205595652041318,0.14545451990317226,0.4172494971652292,0.42386963324303406
runif,51,0.5146643690318123,0.14045698630466305,0.511411661740934,0.5179170763226905
m2,51,0.450730034020043,0.140631326620818,0.44747530866594126,0.4539847593741449
actual,51,0.33192866939049653,0.1327863845137051,0.3301147984851783,0.3337425402958148
qsampled,52,0.4174363286925205,0.14381756336809245,0.41417674233493834,0.4206959150501029
runif,52,0.5103207469425484,0.13947308983466872,0.5071107712823423,0.5135307226027545
m2,52,0.44446238744895855,0.1390477307510247,0.4412573103499238,0.4476674645479933
actual,52,0.3285466185299351,0.13091912444828863,0.3267629485672689,0.33033028849260154
qsampled,53,0.41745609562955466,0.14341140639578262,0.41423197025244096,0.42068022100666835
runif,53,0.5101501464730949,0.138924081298518,0.5069768632088965,0.5133234297372935
m2,53,0.4450493166750324,0.13867144950928142,0.4418789200126774,0.44821971333738725
actual,53,0.32929864266784603,0.13071510746376838,0.327533257314564,0.33106402802112794
qsampled,54,0.41523184611775915,0.14302862343977307,0.41204198022365307,0.41842171201186523
runif,54,0.508542028258931,0.13843046098126108,0.5054038560048466,0.5116802005130154
m2,54,0.4427780993304292,0.13805656838327976,0.4396441679519465,0.4459120307089117
actual,54,0.3264035916410425,0.12983955023246255,0.32466049637816663,0.32814668690391813
qsampled,55,0.4132087244177853,0.14172642800744334,0.410062412866931,0.41635503596863976
runif,55,0.5053134980876411,0.1371848873227174,0.5022180078453585,0.5084089883299238
m2,55,0.4402288181531025,0.13644560036493125,0.4371416799496489,0.4433159563565562
actual,55,0.3241641157319362,0.1279560132203419,0.3224495132484822,0.3258787182153899
qsampled,56,0.4100215490008903,0.14016478260471948,0.40692068357778616,0.41312241442399406
runif,56,0.5028900166897908,0.13619134915354017,0.4998334193869455,0.5059466139926364
m2,56,0.43634447346361976,0.13459211327093057,0.4333058753033563,0.43938307162388335
actual,56,0.320966921137375,0.12578632247452468,0.3192821648587496,0.3226516774160003
qsampled,57,0.4088092809938073,0.13987135421789545,0.40573895651376013,0.4118796054738546
runif,57,0.5015699117099888,0.1361747163028862,0.49854043146363464,0.5045993919563427
m2,57,0.4354935965967025,0.134538997397039,0.43248236624721886,0.43850482694618614
actual,57,0.31939595062162995,0.125390904849845,0.3177286653139045,0.3210632359293551
qsampled,58,0.4075135404464355,0.1396090402895087,0.4044726559226483,0.4105544249702226
runif,58,0.5003783864867122,0.13602561262032367,0.4973767817450488,0.5033799912283754
m2,58,0.43334507414845275,0.13423674135323863,0.4303632717621122,0.4363268765347935
actual,58,0.3168621978018981,0.1245653618423146,0.31521479829872956,0.31850959730506667
qsampled,59,0.4049946704912036,0.13898411255728998,0.40198642292493236,0.4080029180574747
runif,59,0.4984175261609057,0.13562507559073278,0.49544585334505525,0.501389198976756
m2,59,0.43165842267656324,0.13386062842629678,0.42870614349120995,0.43461070186191664
actual,59,0.31469875478694187,0.12333228602628073,0.31307348068592444,0.3163240288879592
qsampled,60,0.40431096226906077,0.13834877131579507,0.4013347158887996,0.40728720864932183
runif,60,0.4976972447119322,0.1349241709654924,0.49475806523757276,0.5006364241862917
m2,60,0.4307530964991059,0.13306892081179086,0.42783419429584557,0.4336719987023663
actual,60,0.3129393841980524,0.12240664528963115,0.3113337705400524,0.3145449978560523
qsampled,61,0.40235819868255857,0.13763609836596188,0.39941406200601104,0.4053023353591061
runif,61,0.4960887956704447,0.1345845399000471,0.4931774794631777,0.49900011187771187
m2,61,0.4290394770125774,0.13246854842348077,0.4261511379105351,0.43192781611462
actual,61,0.3115436661993118,0.12195809677575893,0.3099541881468807,0.31313314425174277
qsampled,62,0.4000863439603997,0.13689805820486844,0.39717388798829556,0.40299879993250376
runif,62,0.49569563378101367,0.13423807705507224,0.4928116116682264,0.49857965589380104
m2,62,0.425922571638229,0.1317530681944854,0.42306536866358213,0.42877977461287586
actual,62,0.30902903059531656,0.1208431187156706,0.30745964664850856,0.31059841454212445
qsampled,63,0.3990576013175276,0.13654802397254692,0.3961720495498724,0.401943153085183
runif,63,0.49497171073052465,0.13410308840720148,0.49211210900710267,0.4978313124539465
m2,63,0.4246224749635422,0.13138355866705737,0.4217920172516572,0.42745293267542733
actual,63,0.30818294294558995,0.12043170641962844,0.3066287168763758,0.309737169014804
qsampled,64,0.39549769679305424,0.1349898825004333,0.3926511591769879,0.3983442344091207
runif,64,0.49167158942773675,0.13313757953581082,0.4888446490684766,0.49449852978699704
m2,64,0.42147417864486997,0.1301928302125803,0.41867867635961886,0.42426968093012096
actual,64,0.30524965361448925,0.11878595983938202,0.30371819039970827,0.30678111682927
qsampled,65,0.39339771559332,0.1345200955210644,0.3905780793558615,0.3962173518307784
runif,65,0.4902924169803976,0.13252221229019379,0.4874937975920434,0.493091036368752
m2,65,0.41903562782492004,0.12894621240731421,0.4162750258466817,0.4217962298031586
actual,65,0.30291688045265214,0.1176810196537853,0.3014043278317421,0.3044294330735622
qsampled,66,0.39312712657345994,0.13424696352119345,0.3903317757313184,0.3959224774156015
runif,66,0.4898443908991624,0.13221974550653806,0.4870702261663897,0.49261855563193485
m2,66,0.4204602925130944,0.1285791157331415,0.41772458725436756,0.4231959977718214
actual,66,0.3024292213439376,0.11753674943649856,0.30092909171358845,0.3039293509742868
qsampled,67,0.3923612634019041,0.13461849900527645,0.3895830160607992,0.3951395107430092
runif,67,0.4903837813011515,0.1323193035504252,0.4876293614566818,0.49313820114562124
m2,67,0.4195820727845746,0.12861738329050906,0.41686645671287176,0.42229768885627755
actual,67,0.3018536856798862,0.11769923746959182,0.3003637644677646,0.3033436068920078
qsampled,68,0.3917626858419752,0.13418882775170018,0.38900934774137425,0.3945160239425762
runif,68,0.48930850256104286,0.13190106585274103,0.4865787359492031,0.49203826917288285
m2,68,0.41805150732224683,0.12777125742949227,0.4153648149057733,0.42073819973872023
actual,68,0.30072125921557696,0.11705865017470156,0.29924636408544303,0.3021961543457109
qsampled,69,0.3915063348073797,0.13375574228900824,0.3887774363115674,0.3942352333031917
runif,69,0.4895507439538387,0.13160970508890985,0.48684382581674035,0.492257662090937
m2,69,0.41724461013128494,0.1274729495831148,0.41458057356560685,0.41990864669696304
actual,69,0.30030172794505466,0.11666627756138721,0.29884001554758094,0.30176344034252817
qsampled,70,0.38909082389555866,0.1325216747896124,0.38639401582975424,0.39178763196136307
runif,70,0.48714725983883533,0.13057910233007006,0.4844702903585548,0.48982422931911584
m2,70,0.41351081438869813,0.12606506967367842,0.4108805223852711,0.41614110639212526
actual,70,0.2982319114863405,0.1152831756760122,0.2967893055496382,0.29967451742304263
qsampled,71,0.38755897552088575,0.13184306098459175,0.38488809193490753,0.3902298591068641
runif,71,0.48550947959129664,0.13006636914630862,0.4828566532033217,0.488162305979272
m2,71,0.41180098461471726,0.12567970718884997,0.4091932769679368,0.41440869226149785
actual,71,0.29641881355857064,0.11446230619997048,0.2949915117825208,0.29784611533462035
qsampled,72,0.3843237820806772,0.13057875116956,0.3816842593939793,0.38696330476737506
runif,72,0.4830149432484383,0.12919502290473237,0.4803894431714463,0.4856404433254301
m2,72,0.4090589463674828,0.1242460817595665,0.4064842234743838,0.4116336692605819
actual,72,0.2918325527881559,0.11239902683379628,0.2904280301999777,0.29323707537633387
qsampled,73,0.38316380389266236,0.13041575154723745,0.3805440597013598,0.3857835480839649
runif,73,0.48220767287028965,0.1289495457250324,0.47960269660829635,0.48481264913228295
m2,73,0.4089738767312052,0.12412440279117563,0.40641810273053,0.41152965073188047
actual,73,0.29113878817703415,0.11223884403580645,0.2897449131718757,0.2925326631821924
qsampled,74,0.38192460023312524,0.12992179699712877,0.37932755003489355,0.38452165043135694
runif,74,0.4813287017589287,0.12818926120424035,0.47874902579575374,0.4839083777221037
m2,74,0.4067426533816076,0.12343046033312272,0.40421131322289516,0.4092739935403199
actual,74,0.2896648916983824,0.11144073622550153,0.28828539786858554,0.29104438552817924
qsampled,75,0.37926976127288714,0.1288242337758646,0.37670100291532116,0.3818385196304531
runif,75,0.4785788397698331,0.12737634581067406,0.476024557663398,0.4811331218762681
m2,75,0.40249424411230567,0.12221423489861305,0.3999922552917027,0.40499623293290854
actual,75,0.2866989660512004,0.11004063449223701,0.2853373347827786,0.28806059731962214
qsampled,76,0.37857957604120673,0.12890735471148057,0.3760269507978579,0.38113220128455566
runif,76,0.47832595005291106,0.12738090501535498,0.47578848320667094,0.4808634168991515
m2,76,0.40241518826890005,0.12222903661343358,0.3999295644274437,0.4049008121103564
actual,76,0.28613612379345615,0.10987212764628351,0.28478451644106095,0.28748773114585124
qsampled,77,0.37768605451912246,0.12875023404930486,0.3751516054467831,0.3802205035914618
runif,77,0.47718676429867984,0.12727967255791123,0.4746668307994901,0.47970669779786956
m2,77,0.40077447736170085,0.12211789395791897,0.39830617017225656,0.40324278455114515
actual,77,0.28510700406943945,0.10972625679323443,0.28376509383793275,0.28644891430094616
qsampled,78,0.3767708987642757,0.12838557194007283,0.37425631771029283,0.3792854798182587
runif,78,0.4767379302090268,0.12702354474093663,0.47423672316548043,0.47923913725257333
m2,78,0.4012847451657188,0.12181222202560653,0.3988353832454111,0.4037341070860264
actual,78,0.2837736038414489,0.10928264629785449,0.28244302131400695,0.2851041863688905
qsampled,79,0.3755100057221042,0.12823453845537783,0.3730128610388549,0.3780071504053536
runif,79,0.47641785796208397,0.12683251641679955,0.4739344017674264,0.47890131415674153
m2,79,0.4015144984545019,0.1217170663156457,0.39908163946563974,0.4039473574433639
actual,79,0.282839183359115,0.10911318046239306,0.2815180746675117,0.2841602920507181
qsampled,80,0.3738582241210604,0.12740913642887466,0.371384735285884,0.376331712956237
runif,80,0.47518318688829375,0.1263276355744972,0.4727202184183736,0.4776461553582138
m2,80,0.3992710877502155,0.12089642761926508,0.39686164616123193,0.40168052933919923
actual,80,0.28059175606249387,0.10797979488792844,0.2792857664694113,0.28189774565557646
qsampled,81,0.37207740277881046,0.12691805009224597,0.36962397223965365,0.37453083331796727
runif,81,0.4745532089551437,0.1261695291825047,0.4721070238777538,0.4769993940325334
m2,81,0.3978089014213798,0.12073953137874828,0.39541593384463053,0.4002018689981293
actual,81,0.27979335304152125,0.1076541488242024,0.2784974088178492,0.2810892972651931
qsampled,82,0.37239084834311076,0.1271142971033404,0.3699505396021184,0.37483115708410303
runif,82,0.47568916553718293,0.12621532752932776,0.47325750120434745,0.4781208298700184
m2,82,0.39850322941898547,0.12106204514424707,0.3961217239754425,0.40088473486252824
actual,82,0.2795519616227979,0.10779918318617601,0.2782630764821771,0.2808408467634187
qsampled,83,0.37093044703843786,0.12665832765097793,0.3685092381873224,0.3733516558895533
runif,83,0.4733650991682105,0.12587908811856433,0.4709513498048995,0.4757788485315213
m2,83,0.396292050576773,0.12062792959403891,0.3939291833693914,0.3986549177841546
actual,83,0.2773348499868239,0.10681081778706072,0.276059639262449,0.2786100607111988
qsampled,84,0.36928525184655625,0.12595544799974767,0.3668851858480503,0.3716853178450623
runif,84,0.4716556300609278,0.12542861792765966,0.4692605886639997,0.4740506714578561
m2,84,0.394157710400918,0.11975937608207242,0.3918174215250546,0.39649799927678164
actual,84,0.27572618105687596,0.10600871978797084,0.2744633521645498,0.2769890099492021
qsampled,85,0.3682772687568905,0.12531383880316468,0.36589744755400366,0.3706570899597774
runif,85,0.47076450458987196,0.12499601645999442,0.46838770316732115,0.47314130601242277
