variable,questions,mean,var,lower,upper
runif,70,0.4825341236329375,0.17309555720693687,0.45671642420194747,0.5083518230639275
m2,70,0.23242756385319813,0.11549883777544497,0.21133820450567656,0.2535169232007197
qsampled,71,0.20968653859670436,0.11281738673906011,0.18884342489183378,0.23052965230157488
runif,71,0.4825341236329375,0.17309555720693687,0.45671642420194747,0.5083518230639275
m2,71,0.23242756385319813,0.11549883777544497,0.21133820450567656,0.2535169232007197
qsampled,72,0.20968653859670436,0.11281738673906011,0.18884342489183378,0.23052965230157488
runif,72,0.4825341236329375,0.17309555720693687,0.45671642420194747,0.5083518230639275
m2,72,0.23242756385319813,0.11549883777544497,0.21133820450567656,0.2535169232007197
qsampled,73,0.2339337767266614,0.11845986285491165,0.2125757958829964,0.2552917575703264
runif,73,0.4962116158221178,0.1671410134811112,0.4708418712009713,0.5215813604432642
m2,73,0.2533318687554071,0.1183716055292974,0.2319818456682975,0.2746818918425167
qsampled,74,0.2339337767266614,0.11845986285491165,0.2125757958829964,0.2552917575703264
runif,74,0.4962116158221178,0.1671410134811112,0.4708418712009713,0.5215813604432642
m2,74,0.2533318687554071,0.1183716055292974,0.2319818456682975,0.2746818918425167
qsampled,75,0.2339337767266614,0.11845986285491165,0.2125757958829964,0.2552917575703264
runif,75,0.4962116158221178,0.1671410134811112,0.4708418712009713,0.5215813604432642
m2,75,0.2533318687554071,0.1183716055292974,0.2319818456682975,0.2746818918425167
qsampled,76,0.2339337767266614,0.11845986285491165,0.2125757958829964,0.2552917575703264
runif,76,0.4962116158221178,0.1671410134811112,0.4708418712009713,0.5215813604432642
m2,76,0.2533318687554071,0.1183716055292974,0.2319818456682975,0.2746818918425167
qsampled,77,0.2339337767266614,0.11845986285491165,0.2125757958829964,0.2552917575703264
runif,77,0.4962116158221178,0.1671410134811112,0.4708418712009713,0.5215813604432642
m2,77,0.2533318687554071,0.1183716055292974,0.2319818456682975,0.2746818918425167
qsampled,78,0.2339337767266614,0.11845986285491165,0.2125757958829964,0.2552917575703264
runif,78,0.4962116158221178,0.1671410134811112,0.4708418712009713,0.5215813604432642
m2,78,0.2533318687554071,0.1183716055292974,0.2319818456682975,0.2746818918425167
qsampled,79,0.2339337767266614,0.11845986285491165,0.2125757958829964,0.2552917575703264
runif,79,0.4962116158221178,0.1671410134811112,0.4708418712009713,0.5215813604432642
m2,79,0.2533318687554071,0.1183716055292974,0.2319818456682975,0.2746818918425167
qsampled,80,0.2619207471107776,0.12500124664211465,0.23998099319670782,0.28386050102484744
runif,80,0.508310138648696,0.1597562866687558,0.48350717603907317,0.5331131012583185
m2,80,0.28153764724766944,0.12355814068575958,0.2597249052726596,0.30335038922267915
qsampled,81,0.2619207471107776,0.12500124664211465,0.23998099319670782,0.28386050102484744
runif,81,0.508310138648696,0.1597562866687558,0.48350717603907317,0.5331131012583185
m2,81,0.28153764724766944,0.12355814068575958,0.2597249052726596,0.30335038922267915
qsampled,82,0.2619207471107776,0.12500124664211465,0.23998099319670782,0.28386050102484744
runif,82,0.508310138648696,0.1597562866687558,0.48350717603907317,0.5331131012583185
m2,82,0.28153764724766944,0.12355814068575958,0.2597249052726596,0.30335038922267915
qsampled,83,0.2619207471107776,0.12500124664211465,0.23998099319670782,0.28386050102484744
runif,83,0.508310138648696,0.1597562866687558,0.48350717603907317,0.5331131012583185
m2,83,0.28153764724766944,0.12355814068575958,0.2597249052726596,0.30335038922267915
qsampled,84,0.23092537410326833,0.1198846759714871,0.20943933227874825,0.2524114159277885
runif,84,0.5032740507696223,0.16886230682557898,0.47777400623966637,0.528774095299578
m2,84,0.24938610074605105,0.12095017030586493,0.22780478980740124,0.2709674116847008
qsampled,85,0.23092537410326833,0.1198846759714871,0.20943933227874825,0.2524114159277885
runif,85,0.5032740507696223,0.16886230682557898,0.47777400623966637,0.528774095299578
m2,85,0.24938610074605105,0.12095017030586493,0.22780478980740124,0.2709674116847008
qsampled,86,0.23092537410326833,0.1198846759714871,0.20943933227874825,0.2524114159277885
runif,86,0.5032740507696223,0.16886230682557898,0.47777400623966637,0.528774095299578
m2,86,0.24938610074605105,0.12095017030586493,0.22780478980740124,0.2709674116847008
qsampled,87,0.23092537410326833,0.1198846759714871,0.20943933227874825,0.2524114159277885
runif,87,0.5032740507696223,0.16886230682557898,0.47777400623966637,0.528774095299578
m2,87,0.24938610074605105,0.12095017030586493,0.22780478980740124,0.2709674116847008
qsampled,88,0.23129775149295587,0.12024494280779756,0.2097794499090098,0.2528160530769019
runif,88,0.5050776433680755,0.1696482102715664,0.4795183277384854,0.5306369589976655
m2,88,0.2500016314273176,0.12147949886038227,0.22837314762089925,0.27163011523373587
qsampled,89,0.23129775149295587,0.12024494280779756,0.2097794499090098,0.2528160530769019
runif,89,0.5050776433680755,0.1696482102715664,0.4795183277384854,0.5306369589976655
m2,89,0.2500016314273176,0.12147949886038227,0.22837314762089925,0.27163011523373587
qsampled,90,0.23129775149295587,0.12024494280779756,0.2097794499090098,0.2528160530769019
runif,90,0.5050776433680755,0.1696482102715664,0.4795183277384854,0.5306369589976655
m2,90,0.2500016314273176,0.12147949886038227,0.22837314762089925,0.27163011523373587
qsampled,91,0.23129775149295587,0.12024494280779756,0.2097794499090098,0.2528160530769019
runif,91,0.5050776433680755,0.1696482102715664,0.4795183277384854,0.5306369589976655
m2,91,0.2500016314273176,0.12147949886038227,0.22837314762089925,0.27163011523373587
qsampled,92,0.23129775149295587,0.12024494280779756,0.2097794499090098,0.2528160530769019
runif,92,0.5050776433680755,0.1696482102715664,0.4795183277384854,0.5306369589976655
m2,92,0.2500016314273176,0.12147949886038227,0.22837314762089925,0.27163011523373587
qsampled,93,0.23080746006045116,0.1199723991023758,0.2093135586901841,0.2523013614307182
runif,93,0.5048477795999567,0.1696785221984926,0.4792861806645121,0.5304093785354016
m2,93,0.2495202043787725,0.12126761129200948,0.22791059127477928,0.27112981748276566
qsampled,94,0.23080746006045116,0.1199723991023758,0.2093135586901841,0.2523013614307182
runif,94,0.5048477795999567,0.1696785221984926,0.4792861806645121,0.5304093785354016
m2,94,0.2495202043787725,0.12126761129200948,0.22791059127477928,0.27112981748276566
qsampled,95,0.23080746006045116,0.1199723991023758,0.2093135586901841,0.2523013614307182
runif,95,0.5048477795999567,0.1696785221984926,0.4792861806645121,0.5304093785354016
m2,95,0.2495202043787725,0.12126761129200948,0.22791059127477928,0.27112981748276566
qsampled,96,0.23080746006045116,0.1199723991023758,0.2093135586901841,0.2523013614307182
runif,96,0.5048477795999567,0.1696785221984926,0.4792861806645121,0.5304093785354016
m2,96,0.2495202043787725,0.12126761129200948,0.22791059127477928,0.27112981748276566
qsampled,97,0.23080746006045116,0.1199723991023758,0.2093135586901841,0.2523013614307182
runif,97,0.5048477795999567,0.1696785221984926,0.4792861806645121,0.5304093785354016
m2,97,0.2495202043787725,0.12126761129200948,0.22791059127477928,0.27112981748276566
qsampled,98,0.23066228308501577,0.11993538660846033,0.20917169749515743,0.252152868674874
runif,98,0.5048503293351649,0.16968405904042247,0.4792883133481795,0.5304123453221504
m2,98,0.24942990830651854,0.12125642002966412,0.22782129235430668,0.27103852425873026
qsampled,99,0.23066228308501577,0.11993538660846033,0.20917169749515743,0.252152868674874
runif,99,0.5048503293351649,0.16968405904042247,0.4792883133481795,0.5304123453221504
m2,99,0.24942990830651854,0.12125642002966412,0.22782129235430668,0.27103852425873026
qsampled,100,0.23066228308501577,0.11993538660846033,0.20917169749515743,0.252152868674874
runif,100,0.5048503293351649,0.16968405904042247,0.4792883133481795,0.5304123453221504
m2,100,0.24942990830651854,0.12125642002966412,0.22782129235430668,0.27103852425873026
qsampled,101,0.22621284126449404,0.11800589879312322,0.20489582392697525,0.2475298586020127
runif,101,0.4726381555809246,0.17139378182276152,0.44694768196771917,0.4983286291941301
m2,101,0.23999531596051496,0.11781781279040952,0.21869529366953355,0.2612953382514963
qsampled,102,0.22621284126449404,0.11800589879312322,0.20489582392697525,0.2475298586020127
runif,102,0.4726381555809246,0.17139378182276152,0.44694768196771917,0.4983286291941301
m2,102,0.23999531596051496,0.11781781279040952,0.21869529366953355,0.2612953382514963
qsampled,103,0.22621284126449404,0.11800589879312322,0.20489582392697525,0.2475298586020127
runif,103,0.4726381555809246,0.17139378182276152,0.44694768196771917,0.4983286291941301
m2,103,0.23999531596051496,0.11781781279040952,0.21869529366953355,0.2612953382514963
qsampled,104,0.22621284126449404,0.11800589879312322,0.20489582392697525,0.2475298586020127
runif,104,0.4726381555809246,0.17139378182276152,0.44694768196771917,0.4983286291941301
m2,104,0.23999531596051496,0.11781781279040952,0.21869529366953355,0.2612953382514963
qsampled,105,0.25941404426045495,0.12915672804933206,0.23711259446078833,0.2817154940601217
runif,105,0.48653734459095965,0.1653914899819132,0.46130072625517204,0.5117739629267474
m2,105,0.26852234683152815,0.12521130637696998,0.24656416620384214,0.29048052745921416
qsampled,106,0.25941404426045495,0.12915672804933206,0.23711259446078833,0.2817154940601217
runif,106,0.48653734459095965,0.1653914899819132,0.46130072625517204,0.5117739629267474
m2,106,0.26852234683152815,0.12521130637696998,0.24656416620384214,0.29048052745921416
qsampled,107,0.254214444138743,0.12620775676108623,0.2321690634052632,0.27625982487222267
runif,107,0.48521755704923486,0.1643286623146281,0.4600621563321014,0.5103729577663683
m2,107,0.26326247508153516,0.12318888988592899,0.24148235094523476,0.28504259921783553
qsampled,108,0.254214444138743,0.12620775676108623,0.2321690634052632,0.27625982487222267
runif,108,0.48521755704923486,0.1643286623146281,0.4600621563321014,0.5103729577663683
m2,108,0.26326247508153516,0.12318888988592899,0.24148235094523476,0.28504259921783553
qsampled,109,0.254214444138743,0.12620775676108623,0.2321690634052632,0.27625982487222267
runif,109,0.48521755704923486,0.1643286623146281,0.4600621563321014,0.5103729577663683
m2,109,0.26326247508153516,0.12318888988592899,0.24148235094523476,0.28504259921783553
qsampled,110,0.254214444138743,0.12620775676108623,0.2321690634052632,0.27625982487222267
runif,110,0.48521755704923486,0.1643286623146281,0.4600621563321014,0.5103729577663683
m2,110,0.26326247508153516,0.12318888988592899,0.24148235094523476,0.28504259921783553
qsampled,111,0.254214444138743,0.12620775676108623,0.2321690634052632,0.27625982487222267
runif,111,0.48521755704923486,0.1643286623146281,0.4600621563321014,0.5103729577663683
m2,111,0.26326247508153516,0.12318888988592899,0.24148235094523476,0.28504259921783553
qsampled,112,0.254214444138743,0.12620775676108623,0.2321690634052632,0.27625982487222267
runif,112,0.48521755704923486,0.1643286623146281,0.4600621563321014,0.5103729577663683
m2,112,0.26326247508153516,0.12318888988592899,0.24148235094523476,0.28504259921783553
